target_name,post_id,comment_id,user_id,username,text,is_reply,reply_to
stompsingapore,B_CIPBoBGnB,17853272203961338,1818017870,r.y.a.nnnnnnn,when they get fine,False,
stompsingapore,B_CJ0niBGEO,17890431583502803,5878780,i88buybuy,we can thanks them later when cb is over law is law it s time to fine them 300 each thank you,False,
stompsingapore,B_EY3o9B1y-,18138324289026711,6902531190,masalisyanur,someone fined it 300 bc not wearing mask,False,
todayonline,B-6hZUuh_q3,18091230151160512,266830779,kohilavaani,fining them the public works la,False,
todayonline,B-6hZUuh_q3,17945123599337542,877588,sholihin,@yisforyoki eh that s true plus the 300 fine is already scary enuf,True,18136036282000103
todayonline,B-6hZUuh_q3,17864573521742072,27140758360,mymoneywhat,hahahahahaha creative but yeah unlikely to work here in sg in singapore the best way to control behavior is to levy a huge fine often compliance follows quickly,False,
todayonline,B-6hZUuh_q3,17858012746841301,1773805562,_28brandon,singaporeans not scared die scared lose money so i crease the fine,False,
todayonline,B-6hZUuh_q3,17879600680561691,472146235,sleepingpandaaaa,they will be fined first they are too close to each other,False,
todayonline,B-6hZUuh_q3,17854872859918097,397749715,a.fat.guy,this kind of stunt can only scare those superstitious people from those third world countries sg nah it takes higher form of scare like empty wallet or getting fined,False,
todayonline,B-6hZUuh_q3,17918769817393238,8430996838,yezubin,just increase the fine to 1k and do not give out any more warning,False,
todayonline,B-7AH-KFTTt,17871980533660510,10087229761,perryls1302,i hope gov dont straight away give fine but to see situation first sometime ppl may not know where to q or the walkway is narrow,False,
todayonline,B-7AH-KFTTt,18093530284153760,8483105131,mysyukun,is that lady in white paying her fine through paylah,False,
todayonline,B-7AH-KFTTt,17862464104784270,24364965,r.odster,@raymondtandfs it s been explained over and over and over countless times on various mediums how much more spoonfeeding do you think our police force needs to do if people choose to ignore warnings,True,17848776464025337
todayonline,B-8etEdpscY,18095970979151217,2020851471,scdf995,fine her she already got money bank in see she real or lie,False,
todayonline,B-8etEdpscY,18101638033136052,11682945155,albert.lim.tripleas,just enforce fine otherwise no all will follow,False,
todayonline,B-8etEdpscY,17869030306707349,1446554187,pacghost_blue,@seexianyang tats y we need to hv common sense when dealing with such group of people not just enforce and fine them blindly worst labeling them with harsh title,True,17856349057886251
todayonline,B-8etEdpscY,17929195408370559,491465028,seexianyang,@teh_peng there s no way to educate them if not they are not being call mentally ill while many either comes from poor family if you fine them it makes her family financial wealth in greater risk and they will suffer further more in such sucks period let s pray policeman have mercy for them,True,17856349057886251
todayonline,B-8etEdpscY,17864021608770980,1806772,jolene_cz,seriously some p brain ppl are challenging the regulations shld fine them,False,
todayonline,B-8etEdpscY,17842549856112090,180971468,cloudelamerz,why fine 300 should fine 300 x number of cases,False,
todayonline,B-8etEdpscY,17853600571913725,3918420354,laka_miyaa,200 300 60 000 i hope government use the fine money to fund research for cure,False,
todayonline,B-9OoU5n0NP,17871458905666199,5629857428,potatocoffeepot,idiot report him n give him a heavy fine pple is just doing their job show some respect,False,
todayonline,B-9gCNCAa1w,17936719372360026,1605898868,indralove17,@todayonline you took picture of a lady with 50cent coins on the leg you ll get fined too you know,False,
todayonline,B_ByVdfAOEX,17923787518388240,15851567,conzycho,lol take photo for what not like shes gna get out of paying her fine @dnvnlm,False,
todayonline,B_ByVdfAOEX,17852439571980618,27022168,evielow,just fine her,False,
todayonline,B_ByVdfAOEX,18136226203053311,5710673351,kelvinscopian,fine her 10k and send back waste time,False,
todayonline,B_ByVdfAOEX,18101492455086496,5946822281,thelifetimecoach,oh um may we fine u continue recording ha ha wow so lenient so do i wana eat there since no one around,False,
todayonline,B_ByVdfAOEX,18137240383014697,5320820602,rickhehh,local can have her shamed publicly as well as fine and jail foreigner all of the above then throw her out of the country,False,
todayonline,B_CCVvVAvs4,17855233135917139,32474082986,i_like_sg_road,dat must be sum fine ass bak kut teh alan,False,
todayonline,B_CCVvVAvs4,17893364254492259,32436473091,i_like_sg_planes,that is one fine ass bak kut teh,False,
todayonline,B_CCVvVAvs4,17845956758060757,6958430694,i_like_sg_girls,he breached the 14 day stay home notice cause that is one fine ass bak kut teh,False,
todayonline,B_Epu2Ih8WA,17845380191084764,31869686345,lolololipop2020,should fine him and sentence to death,False,
todayonline,B_E_2uHjjVp,18138274486061968,3115950962,z3nkiller79,hope every thing is fine,False,
viralsingapura,B_C_LHyhRG1,17890555912503689,1148732517,i.say.ahhhh_huang,@uaremysunshinee__ the sad part is he may be wealthy enough to afford the 300 fine and not feel any remorse about what he did,True,17897691370475527
viralsingapura,B_C_LHyhRG1,18116292454118587,367013321,seb00btian,@the_ray_fan_club so all s good balances out fine for me,True,17857769239875451
viralsingapura,B_C_LHyhRG1,17855324500924889,32176340531,akiddo._,cb kene fine cfm teros yes i give a fuck @_ 1zzv,False,
viralsingapura,B_EmwyHBtlC,17849699927023683,7629965076,r15h1k4,stalker alrert maybe you will get fined too your intentionally following someone and that s just creepy and your being a public nuisance and fyi he was brisk walking not walking,False,
viralsingapura,B_EmwyHBtlC,17939987383346774,16096749931,karmab1txh,i already saw this in tiktok this indian guy don t want listen to the rules go jail or kena fine don t care lah mampus already,False,
viralsingapura,B_EmwyHBtlC,17853269530960776,5467533677,aybeeshake_,@exorxcism he brisk walking so it s fine but even if he s wrong that why we got law enforcement the uncle say one time can alr follow for what,True,17939987383346774
viralsingapura,B_Ex64ABXYf,17850314354048754,24907294674,rj.helmi,fine your mother la @cameraman beat u outside if u do this to others,False,
viralsingapura,B_Ex64ABXYf,18138575938002226,22957192593,chi._.iruka,and if he s not a police officer and he said you want i fine u 300 dollars its breaking the law bcs ur impersonating a police officer,False,
viralsingapura,B_Ex64ABXYf,17863702642808418,16739225685,s.h4aa,@im_6ix_9ine im sure he wear by the sound of his voice but the way he approaches the old man isnt a polite way he is not the police officer or what he has no right to say such word as uneducated worst he say you want me to fine u 300 or not who tf is he to say tht the police he s the uneducated one,True,17845418087084624
viralsingapura,B_Ex64ABXYf,18138798826057962,16739225685,s.h4aa,@fahimahlatiff i agree he isn t the police officer or anyth saying such words like uneducated towards the old man thts disrespectful he even say you want me to fine u 300 or not like tf he is not a police officer,True,17880013282585915
viralsingapura,B_Ex64ABXYf,17897835358472569,1784954077,xiao.en_,knn he fine what fine he officer meh ppl daiji wan huanlo,False,
wakeupsingapore,B-4IRSLnFhe,17850588814991656,4615558290,fat_hamster98898,as long got maintain a safe distance then it s fine,False,
wakeupsingapore,B--XL2xnXCS,17878942780592477,6402472713,tbosheng_spartan,@the_chained_monkey ikr look at where the us is right now when trump prioritize business and economy over health and well being of americans you are right this 300 fine should be in jan or february tbh if lky is still around he would have done circuit breaker right from the beginning of the first or 10th case in singapore,True,17842444565120999
wakeupsingapore,B_B2iz6Hfjv,18100523092088001,54011179,limqingquan,is it clear if the ministers are campaigning or checking if the people on the ground are fine,False,
wakeupsingapore,B_B2iz6Hfjv,17861970466799690,8621457395,cptnsquanch,@limqingquan i think they should be staying home unless it s absolutely necessary let the experts handle things check if everything is fine,True,18100523092088001
wakeupsingapore,B_IahamHWJ1,18116330557096774,1281346482,mikaellundgren83,don t people have better things to do then reading the fine prints of these numbers,False,
yeolo.sg,B_G6eVZghj3,17846843714076537,4808509443,biwwywenz,mfw fined for breaking social distancing rule,False,
