target_name,post_id,comment_id,user_id,username,text,is_reply,reply_to
mothershipsg,B--Kbg_H3hN,17873212393650597,14568228797,mightyaphrodite101,two facts to bear in mind 1 we re among the most population dense countries in the world and 2 we believe in complete transparency hence given that the r naught i e spreadability of this virus is somewhere between 2 and 3 in 30 days without safe distancing one person could infect up to 406 others and leaving aside for now the debate on the speed at which the govt deployed and upscaled its calibrated game plan how we were hit by consecutive waves of imported then community and now fws wphs cases all feeding into the prevailing infections curve this means that our total numbers will definitely go up with more intensive contact tracing we can trace up to 4 000 pax per day with the ability to ramp up even more and testing we currently conduct 6 800 tests per million pax compared to the supposed gold standard of south korea s 6 500 tests per million and taiwan s 1 000 tests per million so let s be prepared for the uncovering of yet more asymptomatic and pre symptomatic carriers among us esp given the recent spotlight shone on our fws and their dorm conditions as well as the authorities rigorous interventions to ameliorate and contain the situation this virus can only be effectively controlled i e by disrupting its chain of transmission as much as possible the aforementioned 406 pax infected by one person in a month drops to just 15 with both defensive and offensive measures which means not just lockdowns movement restriction orders and circuit breakers but also active widespread testing efficient contact tracing strict quarantine and comprehensive treatment even as we diligently practise social responsibility such as mask wearing and safe distancing in public proper hand washing sanitizing avoiding doctor hopping and prolonged unnecessary interactions with the elderly and refraining from spreading misinformation while waiting for a cure and or vaccine to be developed hopefully in 12 to 18 mths so that our healthcare system isn t pushed past its capacity to keep the mortality rate to an absolute minimum in the meantime,False,
mothershipsg,B--Kbg_H3hN,17849762726021373,2308865121,fish.pain,@junottio china already ended lockdown everyone is resuming work and wearing a mask is not compulsory anymore so if china is faking the numbers why should they allow people to resume work or even remove their last line of protection masks if china hid the actual number of cases such actions would definitely struck another wave of large scale infection if that happened even the chinese will know that their gov r giving them false information,True,17893541545481627
mothershipsg,B-_2qsaH0s0,17848766123022637,229389759,benlimcz_,why they never wear mask,False,
mothershipsg,B-_2qsaH0s0,17923493200375678,17624227067,danielserena333,pitty them nobody s come to visit cabinet should consider come visit them give free mask lol,False,
mothershipsg,B-_2qsaH0s0,17853082114961493,267495848,junn_weii,@shesraining oh yeah i forgot fine them for not wearing mask outside,True,18016773289273317
mothershipsg,B-_4hgjniMd,17851162579990306,1453500,illias,eh come out wear mask hor,False,
mothershipsg,B-_4hgjniMd,17870358421683839,1518432712,frsh_pr1nce,came out of the house after shn for 1 minute then came back in after realizing he didn t wear his mask,False,
mothershipsg,B-_4hgjniMd,17850886036994874,361741539,zong_qi,leave house never wear mask congrats 300 @_jerome sg,False,
mothershipsg,B-_4hgjniMd,17923577581390222,4019215024,ausernamesucks,orhorg nver wear mask outside house,False,
mothershipsg,B-_4hgjniMd,18100519381094856,4615558290,fat_hamster98898,mask,False,
mothershipsg,B-_4hgjniMd,17948224501330973,2414350174,owen.spamzz,ya thank you very much next day fine 1200 for no masks on,False,
mothershipsg,B_AX-_nnqkW,17849716370005290,1582475120,21cottage,keep running to not wear a mask,False,
mothershipsg,B_AX-_nnqkW,18136777303038941,8179649540,syafiqahoneyy,yet i still see people going inside the carpark playing in groups some bicycles some running some walling around without a mask pls stay at home,False,
mothershipsg,B_AX-_nnqkW,17879163445590251,3111463823,ccthecatcosmia,@syafiqahoneyy good thing they made it illegal to not wear a mask while going out apart from those two exceptions now,True,18136777303038941
mothershipsg,B_AX-_nnqkW,18136658128043128,6146542821,etaniareye,@junjiecool at least they said that if you re jogging or running you don t need a mask everything else need so that s a good thing,True,17878640254577947
mothershipsg,B_AdoKkHafI,18107439415125362,3319093975,snowbreeeze,@seanyeo888 thta i can explain very simply they followed who which isn t wrong to start with plus the fact that sg did not have a production line for masks in sg except 3m which exports that s why they kept talking about the mask stockpile instead of how many sg can make so when who roti prata recently then they changed their stance but why they take cue only from who that i can t answer,True,17881442755560487
mothershipsg,B_AdoKkHafI,17885061982544287,4168276350,seanyeo888,@snowbreeeze anyway to me any mask now is better than no mask hope things will improve soon,True,17881442755560487
mothershipsg,B_AdoKkHafI,17883419176529414,3319093975,snowbreeeze,@seanyeo888 not really la those who use masks for protection use n95 the rest just masak masak use anything else,True,17881442755560487
mothershipsg,B_AdoKkHafI,17871058354674643,4168276350,seanyeo888,@snowbreeeze haiz we should give out cotton mask earlier on regardless imho we really kana caught out,True,17881442755560487
mothershipsg,B_AdoKkHafI,17863703725766067,4168276350,seanyeo888,@snowbreeeze look at the flip flop on mask wearing,True,17881442755560487
mothershipsg,B_Aeqc0nnVm,17916210565408946,5695383278,jefflimm_,@omg_its khanz i agree on their importance but cannot turn a blind eye to those flouting measures they make their own choices all they have to do is put on a mask maintain personal hygiene and follow safe distancing it s honestly not that hard punishment is cruel yes if it s lenient i doubt they would follow,True,17849070944033834
mothershipsg,B_Aeqc0nnVm,17914225354414423,3038802129,claire.tys,@_looooow_ ur saying it as though following the rules is so difficult just wearing a mask and maintaining a safe dist from one another also unable to comply judging from the market right now i m sure there is a bunch of delivery men who are more than willing to follow the laws if their livelihood depends on it,True,17849070944033834
mothershipsg,B_Atl1JnoZ7,18091708843164720,4248706134,tang_crystal99,for once i support trump few months back who tells the world mask is non necessary if you are not sick cancellation of travel plan is not required who teach u one,False,
mothershipsg,B_CPiwpnMVQ,18063213415206130,5767348846,mwo0hasey0o,theres so many comments under here saying how unhygenic it is first you dont know if she has cleaned her feet before the video was taken second at least shes trying her best to support healthcare workers unlike some of yall who choose to hoard tissue and food @mothershipsg here is trying to bring some hope to the current situation showing that anyone can help but yalls priviledged asses with hands choose to put her down coz you think its unhygenic this the problem with yall yall seriously dont respect people people who are born without limbs people born with mental or physical disabilities people who develop mental disabilities yall choose to ignore and disrespect them coz theyre different its fabric reusable masks you buy it wash it first at home before using it use your fucking brains,False,
mothershipsg,B_CPiwpnMVQ,17847162506059364,5856020716,scornxmm,how did she put on the mask,False,
mothershipsg,B_CPiwpnMVQ,17857947235882702,2346277,tcy1991,@omgitsdawners you cant wash in between your toes without hands great effort the masks can go through sanitising before use,True,17873194498650332
mothershipsg,B_Cpjx0HqOq,18009300208280812,1367792674,lim_xuan_yi,he forgot to pinch the top of the mask,False,
mothershipsg,B_C_A6tHUKc,17865201838749461,11332555960,nx.jinwoo,please don t wear a mask thanks we need more people to die,False,
mothershipsg,B_C_A6tHUKc,17867267245735408,8585175043,aliciatan4,after all the strict measures instead of the infected numbers reducing the number of infected people keep breaking new highs this means masks the social distancing the disininfectants alcohol hand sanitizers frequent hand washing with soap and lockdowns only give a false sense of security and are totally ineffective i already explained earlier the cancer causing agents like formaldehyde triclosan sodium laurel sulphate parabens etc will impair the immune system leaving the population more vulnerable to covid 19 stop listening to the clueless highly qualified professionals in who and the so called experts who have no inkling how our immune system works please contact jessica seah at aceofaceent @yahoo com author of food heals but the wrong food kills she reversed all her health problems including obesity arthritis high uric acid hormonal imbalance infections constipation extreme joint pain and anaphylactic allergic reaction without any medication or exercise i used her nontoxic method to help a grandma and her 3 years old grandson reversed their h1n1 infection without any medication i posted proofs of impressive cases like my friend s sister 73 reversed her diabetes high blood pressure and high cholesterol a copy of her improved blood sugar report was posted only the already healed who truly understand what health is all about can teach the world how to heal fight covid 19 with the correct weapon our unharmed immune system only the correct method will yield positive outcome without any repercussions like viral mutations,False,
mothershipsg,B_C_A6tHUKc,17869704373711605,2313732072,merwynnia,@zhuanqianyangmumu yeah but like now thr alr the government implement strict rules like having to wear mask and limit the amount of ppl going to buy stuff thr,True,17861031865822739
mothershipsg,B_C_A6tHUKc,18113333536105373,2216068288,tohniverse,@precious_moment2 haha yes apologies it was too extreme but just consider that our rights other s responsibilities e g our moral right to health other s responsibilities to wear masks publicly legal also e g our right to pursue a chosen religion other s duty to not interfere put this 2 together in the issue of jogging and we this dilemma dilemma can be resolved using black and white normative ethics such as rule utilitarianism but unless one can establish that total direct and indirect benefits and costs of prohibiting jogging for all members in singaporean for the long run is greater than not prohibiting jogging we should go with it,True,17863044571769700
mothershipsg,B_C_A6tHUKc,18094645858157666,473787374,towwwuuu,@caden_975 if anyone is exercising outdoors as an excuse to go out especially if they re unwell then i d wanna have a word with them as well but do you know or is this just a feeling which you just admitted is what you feel plus all other activities are frozen at the moment the only thing we can do if we so dare to step out of our homes the fear of exposure to this virus is in everyone is get a bit of sunlight in the park you are basically demanding a very heterogeneous society to stay at home no matter what what if you have vitamin d deficiency and not gg out has a debilitating effect on your health or the lack of physical activity is messing up your body clock and you can t sleep do anything cos there s no regularity there seems to be no empathy in your comment if ppl are exercising caution and being as responsible as they can i don t see why such a draconian measure needs to be put in place i for one go for walks at 4pm to steer clear of the 6pm evening crowd in the park with a very stifling mask on i suffer the more intense heat but i need the sunlight and exercise else i can t sleep at night i really don t appreciate generalising comments saying outdoor joggers exercisers should be demanded to be indoors and or they are running as an excuse to go out you don t know for sure,True,17863044571769700
mothershipsg,B_C_A6tHUKc,17912134891421988,9898545,anniekinniez,@caden_975 you don t want to jog thats your problem don t hate on the rest of us who jogs outside but take precautions like wearing a fucking mask maybe that s why you re commenting using a fake profile you fat fuck,True,17863044571769700
mothershipsg,B_C_A6tHUKc,17868544660730698,473787374,towwwuuu,@caden_975 before hating on ppl who exercise outdoors please read the article to see where the majority of the cases are coming from and whether any of them are traced to outdoor jogging or exercise groups 90 of the 728 cases are linked to foreign worker dormitories most ppl exercising are doing it for their own health mental and physical and not being irresponsible and based on what i ve seen most are exercising within the acceptable rules no gatherings wearing masks etc being cooped up at home at all hours is hardly normal nor healthy,True,17863044571769700
mothershipsg,B_C_A6tHUKc,17847063203065388,7789851174,nutter_butter6_9,@caden_975 actually they running away from police for now wearing mask,True,17863044571769700
mothershipsg,B_C_U_BJOjn,17863797625765008,126126,beckybecksboo,thanks for this feature so sad that they dint get the same treatment as us mandatory temp taking social distance e masks and sanitizer earlier on and i wonder if this spread could hv prevented if they were isolated much earlier on @mothershipsg i can t find e link in e bio to support,False,
mothershipsg,B_DXk4DndVi,17881522924571198,322293402,mattxud,@mrrespectablespectacle you have valid points but taking preemptive measures to prevent spreading is better that containing the spread no you see all the cases are coming out now after 1 2 weeks of implementing the so called cb and a compulsory mask usage it means that these spread now are those who have not been using masks to prevent the spread in the first place correct so we say singapore don t have supply of masks at one point in time during feb mp told us not to worry as we have enough supply of masks to be given for the whole of singapore and don t use if you re not sick now you think about it during this time as well there was news coming from china that you may have the virus but not show any symptoms so how to know if you re sick or not let s say you just cough once after talking so much and you think you re not sick but you actually have the virus then your droplets will spread to surfaces and so on actions are not being taken preemptively but instead are taken pro actively where now they are trying to contain the spread instead of preventing it to happen in the first place now sg give out a recyclable mask but i haven t seen anyone using them i personally don t use it as it is very uncomfortable ive only seen most people using the surgical mask that is so called limited and only for frontline workers how can you say when there was a few cases in sg only that the masks are focused on frontline workers when the virus is literally back stabbing you because you have no protection as gahmen said don t need to wear if not sick doesn t this give an even more false sense of security economy can rise again but people only live once you see now healthcare workers are all suffering from all the pre cb measures in which it is advised not to use mask unless you re sick isn t it better for all to use mask to help each other why must wait for instructions gahmen say dont do this then dont do gahmen say do this then do,True,17871243514679739
mothershipsg,B_DXk4DndVi,17861760823811016,4946934941,mrrespectablespectacle,@matthewxudong exactly why we have one of the cheapest medical fee during this period everyone is encouraged to get themselves checked for a super affordable price and a very delicious mc of 5 days even for a cough there are over 900 of these clinics as well so no excuse for people to say too crowded or cant find one government have also said that those who displays the symptoms of the virus should get themselves checked or refrain from going out so really whose fault is it those who are still coughing and sneezing without going to the doctors i cant tell whose fault is it really singapore exports mask so we can maintain our reputation the politics game require strategies like these if we do not help others do not help we get a good return as well by giving 1 we now receive 2 its an example of give and take those who dont abide by the 1m rule is at fault or is it the government fault again those who dont wear masks when they cough or sneeze again whose fault is it those who dont wear a mask wherever they go during the cb period whose fault is it now im not trying to lick our government s arse but the amount of crap the public have given them is too much the amount of stress put on them right now is crazy now add on public criticising them because the public cant learn to listen we didnt get to where we were if our government were not competent talking about us reaching first world status in half a century if anything this is the time where we give our support to the government they gave us an easy life and now the youths are taking things for granted even i am at fault i take things for granted but i am trying to change for the better,True,17871243514679739
mothershipsg,B_DXk4DndVi,17861155876823103,322293402,mattxud,@mrrespectablespectacle you have valid points but people who sneeze or cough even just once don t consider themselves sick their nose might be itchy and they sneeze their throat might be dry and they cough it doesn t necessarily mean that sneezing coughing is only considered a symptom when it is repetitive i mean things happened already and the only thing we can do to help is by not spreading the virus not getting it in the first place by staying at home and taking our own precautionary measures economically the government has done well but there are other aspects that could ve done differently singapore exported some masks too to help other countries fyi people in mrt crowding less than 20 cm close to each other before the cb period and even after the 1m rule which is in early march and even then not many people use mask only those who can afford it do use it,True,17871243514679739
mothershipsg,B_DXk4DndVi,17858557216849972,4946934941,mrrespectablespectacle,@matthewxudong i see a weakness in your argument you seem to lie heavily on the wear a mask only if you are sick now we do not have a mass mask production team and we had to rely on importing them before we have one running well those helping us with the masks needs it for themselves as well the government havetold us to stay at home and go out if we have to adviced but not enforced people took that for granted and continued going out enjoying life now whose fault is that we arent giving as much cooperation as the government require us to do even when it is enforced people are still not listening a 300 fine isnt even enough to scare them people with the virus and doesnt show symptoms are very unlikely to spread the virus how do you spread the virus if you dont sneeze or cough right the only way is to share something he she have consumed even then the government have told us to minimize contact with one another knowing the virus is alive and about everyone should understand the need to restrain themselves from having any bodily fluid contact with anyone but their family i agree things could have been done differently but the government have done a lot to help us but we are not helping ourselves you say you dont see the reusable masks being used i saw many people using it in the malls the moment they started handing it out i saw more people using reusable masks than the surgical ones whatever it is the important thing now is people should be at home and only going out if needed people have suddenly became healthy and going out to exercise no stop that as it defeats the purpose of the cb,True,17871243514679739
mothershipsg,B_DXk4DndVi,17844914780099053,4946934941,mrrespectablespectacle,@matthewxudong also the purpose of the cb is to flush out most of the clusters and victims so yes the circuit breaker is working the first 2 weeks will be crucial the next 2 weeks will be meant for regaining our positions and status in workforce thats only if the public cooperates and even till day 10 there are still people being irresponsible and hoarding they can choose to either have the cb for 1 month or be extended another im sure everyone would choose the first oh yeah now that everyone in the world is wearing mask i feel bad for those safe the world from pollution campaign this virus and the waste it caused gonna bring that progress back a few years,True,17871243514679739
mothershipsg,B_EnoFRHeVy,17865119983761952,7987414237,lucastay_ftw,haha everytime i buy i still say then the mask when i want order want talk also cannot talk properly cause it sounds muffled then i just take out,False,
mothershipsg,B_FDRseH5xi,18137617315003922,3408296565,_looooow_,@mushroomsoup10284801 there were enough masks lol they just took the virus lightly and overestimated themselves and assumed they could handle it,True,18130884406064693
mothershipsg,B_FDRseH5xi,18016986529274278,3408296565,_looooow_,@mushroomsoup10284801 government tell u to die then u die government tell u not to wear mask then you dont wear government say no need to avoid crowded places then u follow,True,18130884406064693
mothershipsg,B_FDRseH5xi,17897768353468181,13373596813,mushroomsoup10284801,@_looooow_ than dont give me government hiding cases ffs i hate ppl like u assuming shit lmfao the government told us only to wear mask when we are sick because at that time there werent enough mask singapore so kiasu the frontliner how now everywhere can get mask alrd,True,18130884406064693
mothershipsg,B_FDRseH5xi,17881598497564238,13373596813,mushroomsoup10284801,@_looooow_ lmfao now u just putting up irrevalant statements maybe u are just too young and simple minded but i am very proud of our government handling this disease very well look at how they provided money sanitisers masks all this preventive measures which is why local cases are only 30 40 per day and some kid in the internet just decides to think with his ass,True,18130884406064693
mothershipsg,B_FDRseH5xi,17869556902698941,3408296565,_looooow_,@mushroomsoup10284801 i didnt say what the government is saying is false omg i just meant that we shouldnt just listen to the government for everything as we all know sg government is late in taking actions he only told us to wear masks after the situation became worse and only recently implemented cb after we hit 1000 cases,True,18130884406064693
mothershipsg,B_FDRseH5xi,17858714665851462,13373596813,mushroomsoup10284801,@_looooow_ wtf u mean we didnt have enough mask for long period of usage thats why all buy finish so fking fast they were trying to reduce the amount of mask being bought from ppl like u so frontliners can have enough stock,True,18130884406064693
mothershipsg,B_FRH0YHfS3,17870198110713018,4619738704,louiseleeeeeeeee,@xiao y dian felt so sorry for you and all the front line workers those who still walk around without mask wake up,True,17906811622440440
mothershipsg,B_FRH0YHfS3,17937430549360603,8947486990,xiao.y.dian,@theholybeingone pls dont just give feedback for the seek of feedback actions prove louder than words volunteer yourself educate ppl to wear mask dont just talk thanks despite me being in frontline i also volunteer as grassroot so yeah,True,17903865097446763
mothershipsg,B_FTon7JaWg,18138852577045999,8467768636,miss_cheeksalot,if they say we need to wear masks to walk along the corridor to the rubbish chute might as well ask us to wear masks inside the house if the house is a corridor unit might as well ask us to shut all the windows too,False,
mothershipsg,B_FTon7JaWg,17850127025002961,4987344697,kskskskskskskeleton,@miss_cheeksalot they also may be talking about throwing recyclables into the blue bin but wearing a mask is as easy to wear as your slippers so why not,True,18138852577045999
mothershipsg,B_FTon7JaWg,17902041538456412,374918692,clintcywhite,i saw one aunty wearing normal handbag beautiful wallet and pretending to jog just to not wear mask seriously i m speechless,False,
mothershipsg,B_FTon7JaWg,18138960130007781,186452705,darrrrrrenjjtan,wear mask while riding bike masked rider,False,
mothershipsg,B_FTon7JaWg,17852636290979489,6112662247,carboxyhemoglobin,if you forget to wear mask just fake run,False,
mothershipsg,B_FTon7JaWg,17858085937882997,407595,jonathanxbc,@jonathanxbc the reusable mask,True,17852374066953828
mothershipsg,B_FTon7JaWg,17845011473097475,619790108,reubenchen,inside my own car also need wear mask,False,
mothershipsg,B_FTon7JaWg,17878518868602849,2159029519,prophetsheryl,@haohanlow i still don t understand why smokers wear mask at all,False,
mothershipsg,B_FTon7JaWg,17845394915091499,1360559506,bong1169s,how about condo still alot of people not wearing mask when they go on a walk,False,
mothershipsg,B_FTon7JaWg,18097268506182173,14065420465,singaporeuntold,@xiao y dian neither really care i think it s not high density enough management won t police after putting up tape one stop will not respond because they don t respond and won t react because it s too small potatoes we had one guy telling people to put on masks especially helpers socializing and once he left they resumed their ways basically what can you do just obey as you will and ignore others,True,17845394915091499
mothershipsg,B_FTon7JaWg,17854076482916045,16096749931,karmab1txh,imagine smoking while wearing a mask your gonna die,False,
mothershipsg,B_FTon7JaWg,18091500379160678,1695456181,robin.chee,@lovetreesnfruits i would have thought the principle would be keep mask on regardless so there is no need to explicitly say which activity can or cannot if they can figure away to smoke while wearing a mask then carry on if they can t wear a mask and smoke then don t smoke till they get home,True,17869620640709458
mothershipsg,B_FTon7JaWg,17870107327720474,27869869303,entrepreneur_rat,wear masks maintain social distancing let s do our part singaporean s we can get through this together,False,
mothershipsg,B_FTon7JaWg,18025745167265665,32003908187,sg.kiasu,what if my mask is lost what if my mask tore what if my mask dieded,False,
mothershipsg,B_FTon7JaWg,17870167741717686,1152330021,xinnix_lee,@sg putaran make your own mask cover your mouth with a banner and go buy one no excuse,True,18025745167265665
mothershipsg,B_FTon7JaWg,17858797564857709,4987344697,kskskskskskskeleton,@sg putaran its temporary mask to go get one better than nothing,True,18025745167265665
mothershipsg,B_FTon7JaWg,17917346437404570,479894638,mothershipsg,igsg instasg singapore sgig igerssingapore instadaily photooftheday potd igsingapore instasingapore sg sgphoto singaporean madaboutsingapore yoursingapore everydaysingapore everydaysg stayhomesg sgunited covid19 covid19sg wearmasks masks sgnews,False,
mothershipsg,B_FsXs2HLG7,17855402695917283,221711979,dearlianne,just wish covid will go off soon take care of each other be nice be kind be compassion bring extra disposible masks offer to anyone who s not wearing so tht they wont get fine 300 if you have old neighbors check up on them when going for our grocery runs we shld remember them stay safe stay healthy everybody thank you team @mothershipsg for the interviews and daily scoop,False,
mothershipsg,B_H8xXYnxVr,18098979622130412,9370996890,_simonnn_._,monkey go outside never wear mask,False,
mothershipsg,B_H8xXYnxVr,17893699279493646,2541489669,triciaisawesome,@deniseah_ny @cariii __ @rreneighhyy what u doing there i thought now cb cannot go out nvr wear mask some more aiyooo,False,
mothershipsg,B_IKiB2HoEX,18097541035151756,8585175043,aliciatan4,@hokiado_tan if who moh and the so called experts understand how the immune system works the epidemic would not deteriorated to an unprecedented global pandemic if they know how to subdue covid 19 i will not be posting proofs to substantiate who is wrong in recommending the use of disininfectants hand sanitizers alcohol and soap to protect the population reality has proven them wrong the infected cases spiked up despite these measures before the compulsory mask wearing was implemented i did not wear the mask sterilised with ethylene oxide a cancer causing agent when the commuters sitting next to me coughed very badly i did not fall sick this is the type of immune system jessica seah wants her readers to understand currently nobody on this earth is using this cheap and effective method to reverse their health problems if jessica seah is wrong i would not be able to post the improved blood sugar report of my friend s sister 73 jessica seah wants her book to reduce the medical costs of every family in the world to zero just as she had done for herself and her readers who replicate what she did singapore has no natural resources we only have human resource we are facing an ageing population we can t afford to have an ailing population tackling covid 19 using the correct weapon is cheap simple and very effective the world is using hiv medicine to treat the infected patients this toxic man made chemicals can trigger high levels of acids in the blood that can be fatal liver failure pancreas failure heart problems and other adverse reactions if you claim you know how the immune system works you won t be on the same side of who or moh that encourage the frequent use of the toxic man made chemicals you are as clueless as them humans are killed by ignorance and self inflicted harm the americans are staunch believers of medicines and vaccines they are the most vulnerable to covid 19 they are ranked number one in terms of infection and death toll if you can t contribute significantly don t stop others who can ignorance kills,False,
mothershipsg,B_Jj9OsHIqz,17878957867585303,3036278,sinkietemplatelife,a wise man once said in february that we should not wear mask if not sick,False,
mothershipsg,B_KyOa_nYwc,18102384496184476,5643286675,w.enwei,@aliciatan4 kind of just hope you d go out without a mask and get arrested,True,18031368331259221
mothershipsg,B_LAdsCnRYJ,17843489408122536,7638525253,lzh.h.h,@f15hstick tbh i didn t expect u will ask such low level question anyways i just tell u our schools are all reopened alr and all the hospitals near my house are empty i don t think any government will put students students in danger jesus how i know what they re doing and i m the one anyhow saying lemme tell u everyone wear masks outside in china since february we built a hospital in one week just for the virus we spent billions of dollars on this case and u say we are faking i won t reply u anymore because i found that ur quiet unbelievable but have a nice day anyways,True,17898178450468229
mothershipsg,B_Mbnv2H9yv,18125257012077325,8947486990,xiao.y.dian,@i afiqa hi the reason it spreads had nth to do with company nor gov because first of all the cb they already lock down and ask to mask up way bef lockdown but the fact is they dont heed and they sick like simple cough and flu they nv tell because to them its small issue medical team are there on standby but they assume is not the virus not because they are evil but they assume should be small issue till when security come check temp 3 x daily then realised that one is sick so hence quick isloate him but by then already too late due to nv tell the medical team earlier the droplet already spread,True,17991820525294054
mothershipsg,B_Mbnv2H9yv,17864434234750829,856512,onocloud7,@doremifasohahano imagine we wear mask and ban import from the start all should end by now,True,17991820525294054
mothershipsg,B_MwPrrHflE,17849678990027364,6826359,zouleey,mask yang orang2 ni sibukkan @elianajuff ah quit ft job ah,False,
mothershipsg,B_MwPrrHflE,17854476214914927,8176872120,lazpiggy,1 mask 2 physical contact 3 not looking in front 4 wasting time,False,
mothershipsg,B_MwPrrHflE,18101945260184352,1594028803,shavonne_soh,the mask be,False,
mothershipsg,B_MwPrrHflE,17934041089368129,509987187,theholybeingone,keep it up but at the same time please wear a mask,False,
mothershipsg,B_MwPrrHflE,17853824812953317,2250915790,thequek_,oi where s their mask,False,
mothershipsg,B_MwPrrHflE,17853376237970077,8168482055,jisooturtlerabbit,@thequek_ u the type of person that would take out ur phone and start recording ppl when they re not wearing their mask,True,17853824812953317
mothershipsg,B_MwPrrHflE,17880480817564942,15867101397,w_d_y_m_p1cb,why they not wearing mask,False,
mothershipsg,B_M1hwlHCv9,17847654980066551,8947486990,xiao.y.dian,@chxckenshit gov already provided all nesscary medical care food sleeping places for them company gave everyone masks and stuff to use but if you want to donate can try courage fund also thank you for not doing blame games on gov like those people above,True,17861635987823146
sgagsg,B-8_fMGB12-,17948490871333502,7008666157,silentenderassasin_,@_c kai u can wear professor s mask out hahahahahah,False,
sgagsg,B-8_fMGB12-,18100681471089380,1627615473,mervffin,@_minfeng but their mask cool leh i prefer that mask,True,17875237330615664
sgagsg,B-8_fMGB12-,17892231265498330,8363328154,s.haanel,i want that mask,False,
sgagsg,B-8_fMGB12-,18096979843180432,375015438,umarshadiq,@birdiebanekamil its time to wear ur bane mask tot we didn t find outtt,False,
sgagsg,B-8_fMGB12-,17853767866943395,287142743,ambrosechoochoo,what mask is that,False,
sgagsg,B-8_fMGB12-,17844908522091950,3006490,jazreenkoh,@mandapancakes lol i have the mask eh,True,17853562261905186
sgagsg,B-8_fMGB12-,17912089957423785,347775794,zhi_sian,@boybabyrage eye masks is the funny 1,True,17844917156094185
sgagsg,B-8_fMGB12-,17870636320661946,393327867,suzi3352,facial mask,False,
sgagsg,B-8_fMGB12-,17848326326052578,6766107477,lester_thean,you should have used the joker s gang masks from the dark knight,False,
sgagsg,B-8_fMGB12-,17903828953442853,258112160,katherinengwy,@imdaniellelee yeap perfect for a covid heist just gotta wear 3 ply surgical mask behind,True,18112375351107771
sgagsg,B-8_fMGB12-,17872979818635733,51600217,imdaniellelee,@katherinengwy helloo these are the wrong masks,True,18112375351107771
sgagsg,B-8_fMGB12-,18132052912070988,772755227,x.moooo.x,@rachbiechan i like this mask can buy from far east,True,18138444166042778
sgagsg,B-8_fMGB12-,17848809779027308,7505210172,happy_cheeky_bug,hahahahahhahaa @dhanikanagalingam @keishahahah @khinphyumayoo if you wear a mask before 2020 you are about to rob a bank after 2020 it means you are a good human being what a world,False,
sgagsg,B-8_fMGB12-,17878478503579699,7586289639,peenuts.mp5,wear payday 2 mask then go in,False,
sgagsg,B-8_fMGB12-,17869836631719294,1189736287,clarice_yew,@seeyoulater_814 if got ppl wear tat mask in a bank i will be the first to be thr,True,17868268420726239
sgagsg,B-8_fMGB12-,17846342741072563,200978782,tehtissue,@ginny foo wear this mask go bank jiu siao liao,False,
sgagsg,B-8_fMGB12-,17897094475469678,4161062668,random_person_her_e,cannot wear that mask wear gas mask,False,
sgagsg,B-8_fMGB12-,18102081073187253,33942865,megalai.r,@harry nathan let s buy the dali masks,True,17860804363816074
sgagsg,B-_psbyh3BD,17869653178711556,9832051,l.yilin_,@mask 8833,False,
sgagsg,B_CaCLepi5R,18138834745021926,1427429037,ashleyng07,oh my god she forgot to wear a mask,False,
sgagsg,B_CaCLepi5R,17855220457930099,9430132642,yellowfinned_fish,err where is the mask,False,
sgagsg,B_CaCLepi5R,18084272326170329,2984117755,raining.snowz,why go out no mask hahaha,False,
sgagsg,B_CaCLepi5R,17869580860686697,1373572718,honeyfyh,she reached home without a face mask,False,
sgagsg,B_CaCLepi5R,18008741371282451,632557696,brianjohnson_c,wait where is the mask,False,
sgagsg,B_CaCLepi5R,18008715535283573,502585756,fluffy_ben89,eh how come never wear mask,False,
sgagsg,B_CaCLepi5R,18097239952181921,17474317804,tinnitustaufiq,eh she never wear mask when going out of the house why nadia why why hahahaha and please la why is everyone using samsung washing machine,False,
sgagsg,B_CaCLepi5R,17858866204872007,4538943117,sxrxh.hhh,why is she cming in without a mask tho,False,
sgagsg,B_CaCLepi5R,18006668134304556,348912415,weiliang_see,she didn t wear her mask outside,False,
sgagsg,B_CaCLepi5R,17862075838798185,2275055169,actius_,toilet paper also wash arh mom detergent also disposable face masks leh orh ok,False,
sgagsg,B_CaCLepi5R,18138476086060200,1567112169,crokohdile,where your mask,False,
sgagsg,B_CaCLepi5R,17873154964632873,1786652,idlydee,ooooorrrrrrrrrhhh never wear mask,False,
sgagsg,B_CaCLepi5R,17842887422115576,3893410187,prettydumblonde,but she didn t wear a mask,False,
sgagsg,B_FFwUnpvUG,18140244628019065,182097220,azingazang,imma gonna play this really loud on my phone whenever i see someone loitering around without mask,False,
sgagsg,B_FTesgFvc2,18101147893092318,272275634,ajisasa,indonesian here be like as long as i have mask and hand sanitizer corona cant touch me lets go out lah,False,
sgagsg,B_HPHtnl-pn,18139677751023904,218566684,_gloriay,@sgagsg u guys forgot to add baking cooking making mask and other diy and clean the whole room,False,
sgagsg,B_JD_Rkhdcg,18084741541173858,12323686815,franzeph,@adrianshi but now wear mask all day everyday not easy to suck em up,True,17862888220809926
sgagsg,B_JTajAhQ9v,17899354927463741,4031582266,eleen.liy,eh nobody give him mask ah before this closure,False,
sgagsg,B_L9N8THYFZ,17876055664619644,11182448814,gglen_n,might as well ask plant to wear mask,False,
